ABT,ADSK,AEP,AFL,AIG,AMAT,AON,APA,APD,ARNC,AVY,BAC,BAX,BBT,BCR,BDX,BHI,BK,C,CA,CAG,CCL,CLX,CMA,CPB,CSX,CTL,CVX,D,DOW,DUK,ED,EIX,ETR,EXC,FDX,FITB,GD,GE,GIS,GLW,HAS,HBAN,HES,HPQ,HRB,IBM,INTC,JNJ,JPM,K,KMB,KO,KR,L,LLY,LMT,MCD,MDT,MMC,MRK,MUR,NEE,NEM,NSC,NTRS,NUE,ORCL,OXY,PAYX,PCAR,PCG,PEG,PEP,PFE,PG,PHM,PNC,PPL,R,RTN,SCHW,SEE,SLB,SO,STI,STT,SYY,T,TAP,TGT,TXT,USB,VNO,WFC,WMT,XEL,XOM,XRX,ZION,FFY,^GSPC,risk-free
0.114697927,-0.128316373,0.06028022,0.130560891,0.0241672,-0.104320367,0.061299921,-0.064482041,0.03645839,0.133333311,0.088948801,-0.082338866,0.029757316,0.066757231,-0.003178962,0.267139547,-0.074074115,0.022374344,-0.026589644,0.259259239,0.077466945,0.007614177,0.133563226,0.03208556,0.140448463,0.160458356,0.412844063,-0.036656912,0.025558735,0.228070181,0.007834148,0.030664447,0.252787178,0.028093022,-0.004836865,0.056833605,-0.046403752,0.144058075,-0.051891921,0.185015198,-0.229865819,-0.054575029,-0.021276576,-0.073762744,-0.041237066,-0.037099597,-0.125416209,0.082706766,-0.019294697,-0.008095463,0.0490956,0.182530702,0.095238119,0,0.093857443,0.1016949,0.088672909,0.026915088,0.049243128,-0.011226031,0.208228305,-0.106075209,0.003564155,-0.202205832,-0.025862082,-0.039381141,0.141976044,-0.161904765,-0.088825072,0.081575066,0.134906527,0.112976384,-0.071653148,0.052989139,-0.038607044,0.071346017,0.009469091,0.036753078,-0.013842147,0.071186426,0.210546415,-0.009690241,0.063535956,-0.075170786,-0.094847689,-0.021303315,-0.041199108,0.129818955,0.162346727,0.007912994,0.078048705,0.092016285,-0.120111698,-0.062289632,0.008163223,-0.057142928,-0.063575726,0.000877547,-0.4375,0.123128713,0.0086,-0.004949486,0.004675381
0.039999906,0.224242323,0.02586407,0.117604031,0.055521367,0.08712147,0.025404099,0.128888999,0.080745335,0.060338492,-0.071904551,0.030779768,0.00943411,-0.023391691,0.005291036,0.038869191,0.0421542,-0.020642331,0.099062384,0.061403361,0.016984528,0.037308256,0.004784814,-0.029288549,0.101045372,0.051309753,-0.018109249,0.06413722,0.043074902,-0.020833235,0.008175507,0.023682638,0.020304558,0.078657021,0.047033499,0.132701475,0,0.051246612,-0.002538035,0.02880652,-0.045801518,0.018418595,-0.00934622,0.060150298,0.029513867,0.118055571,0.033914808,0.229665349,0.124448034,-0.015151284,0.073619715,0.045333078,0.002890198,0.165517633,0.040446019,0.043325307,-0.049875064,0.045733037,0.057613079,0.02849027,0.040816333,0.109633922,0.022386678,-0.126735654,0.089328965,-0.035928083,0.06921908,0.022332112,0.0118345,0.105261671,0.024406104,0.050541513,0.024910887,0.053511716,0.066350528,-0.007692258,0.150001156,0.038961029,0.012396592,-0.089750151,0.068085139,0.133620394,0.123762496,0.063783638,0.072289011,-0.040988569,-0.018050582,0.07870354,0.123456846,0.039225591,-0.027014824,0.080378355,-0.045608321,0.05880631,0.015909461,0.016034976,0.029972841,0.007392361,0.017158481,0.051987763,0.0171,0.034431957,0.004432019
-0.069849673,0.057052234,0.051083297,0.147859914,-0.024739705,0.24844718,0.010684359,0.078293904,0.069170174,0.004524782,-0.041400113,0.063643411,0.072818999,0.029721774,0.085477908,0.030825674,0.083262547,0.116365704,0.094364647,0.344594564,0.035882044,0.196408964,-0.003653805,0.053464458,0.002243803,0.009803782,0.025656258,0.069043073,0.118050921,0.057029391,0.070821608,0.027205892,0.060126622,0.051598818,0.074878352,0.004147924,0.061965653,0.033780817,-0.028571385,0.056673105,0.132243606,0.105520543,0.07637023,0.150232797,-0.104806549,-0.116069634,0.059926601,0.06514893,0.066502435,0.218803543,-0.028364705,0.037728758,0.107369725,0.000451424,0.004286295,0.006206211,0.020741019,0.063218419,0.015042569,0.068119309,-0.055798088,0.113947792,0.121257667,0.149418079,0.006305169,0.11395525,0.140529087,-0.229843618,0.09586759,0.074424905,0.017794384,0.110796828,0.099606142,0.022745031,-0.029785059,0.062507384,-0.078055893,0.119221057,0.227137439,0.05124555,0.060997728,0.003834377,0.046687482,0.010479337,0.04291337,0.062748823,0.094483134,0.008454532,-0.010570946,0.115022333,0.029116912,0.082145843,0.091902831,0.056459297,0.053304971,-0.010280123,0.071881667,0.061259109,0.1071059,0.121475916,0.0039,0.036738894,0.004397087
0.008695609,-0.140287701,0.062305243,-0.008298746,0.047342801,-0.18120798,0.007444101,0.151039285,-0.026775695,-0.068965561,-0.032186902,0.025571332,0.074795698,0.085470083,0.038022728,-0.053286246,0.047808764,-0.012048214,0.099397558,-0.023088378,0.064516141,-0.033472827,0.041115964,0.029095585,0.093023281,-0.025252487,-0.016528107,-0.012552312,0.056105568,-0.082647414,0.062176176,0.049327296,0.068181707,0.080952381,0.055837773,0.070146848,-0.004510479,0.006085255,0.048338324,-0.047930263,0.003267963,-0.052980278,-0.027534456,-0.056643595,-0.062286398,-0.05245023,-0.07259957,-0.027317865,0.016688131,0.008928872,0.006872924,0.066598188,0.068057959,0.006369421,-0.010972272,0.011673204,0.001490342,-0.028571403,-0.004444484,0.030707248,0.005168255,0.028328383,0.07602347,-0.180497864,-0.017391301,0.060537122,-0.078123768,0.190566011,-0.034054459,0.093749478,-0.005075941,0.021179983,0.059321927,0.071360821,0.008833862,0.031294458,-0.042662255,-0.020576107,0.051798841,-0.038461569,-0.030516464,0.010309296,-0.052816935,0.010494817,0.064864948,0.013698605,-0.018028989,0.003663084,-0.002531565,-0.046666733,0.011029557,-0.052445428,-0.02386587,0.061688673,0,-0.017358517,0.050531918,0.025073676,0.025468197,-0.016891849,0.0015,0.00225671,0.005427514
0.096059216,0.224043707,0.011316554,0.03970623,0.058688158,0.442080176,0.054112519,0.024647862,0.158333206,0.085287756,0.072106256,0.099469418,0.021020984,0.06137181,-0.008849615,-0.034482711,0.031690098,0.083018855,0.105990787,0.112050678,0.065162957,0.053655889,-0.042479885,0.101176417,0.032812449,0.090087782,-0.007782019,0.027401572,0.026807431,0.077170405,-0.040775779,0.00857818,0.012738863,-0.015777562,0.027017873,0.099378837,0.117764367,0.074681225,0.074935399,0.111597284,0.049783973,0.057877716,0.036458455,0.063205572,0.220963201,0.175879323,0.238794022,0.154721303,0.085271416,0.102040915,0.075467728,0.049597738,0.014845491,0.033613413,0.122541573,0.090052244,0.015585193,0.052240992,0.02912622,0.088835158,0.123519444,0.039970766,0.015522662,0.035135186,0.009817851,0.048736497,0.147757291,0.158050422,-0.020408118,-0.061403755,0.197890326,0.032085546,0.065116259,0.021097067,0.086872953,0.098484778,0.155658714,0.08965519,-0.021390337,0.026160647,0.038071065,0.210000195,0.06752408,0.051702465,0.005649491,0.093331184,0.067061237,0.003676539,0.082262289,0.025806513,0.127721199,0.074647896,0.042915476,0.049418666,0.072013146,-0.03773579,0.002659666,0.074457782,0.056603802,0.129834315,0.0151,0.073376152,0.004899145
-0.017646988,0.169421512,-0.017678133,-0.023574127,0,-0.03378382,-0.037756691,-0.032558114,-0.00234192,0.024774815,0.009367633,0.063681824,0.005494589,-0.038626718,0.025000034,-0.050651278,0.023874223,0.012195227,0.020602793,0.005484468,-0.081743866,0.04985638,0.028831589,-0.022012587,-0.025641105,-0.026977045,-0.004755292,0.081927746,-0.064127855,0.077181059,-0.007973977,-0.026006867,-0.054054051,-0.027730618,-0.068539128,-0.027914578,0.083223295,0.021413282,-0.016286769,0,0.045639388,-0.168674724,-0.020942358,-0.063636071,0.188790698,-0.040677957,0.132652085,0.064782251,-0.022738305,0.069029987,-0.009674146,-0.052713172,0.071310152,0.068345404,0.028744774,0.064629912,0.016856895,-0.003640054,0.004376353,0.067307535,-0.055258449,-0.001241639,-0.02814761,0.017690506,0.033280557,-0.004716924,-0.073118256,0.089005213,0.075581267,0.062649932,0.037752665,-0.076576611,-0.09999991,0.060796748,-0.03404389,-0.023809567,-0.094695668,0.020833312,-0.033980739,0.073529449,0.020356233,0.014925418,0.004255333,0.044508791,-0.047286758,0.045492105,-0.002754745,0.027343699,-0.03090518,-0.187647025,0.007459669,0.001589841,0.023442657,0.037502227,0.061818228,0.042944892,-0.041362583,-0.000144612,0.060442578,-0.035947753,0.0066,0.006933702,0.004955987
-0.037051915,-0.183590841,0.03846151,-0.062211986,-0.01090253,-0.299212629,0.027493542,-0.020408178,-0.083647229,-0.109756016,-0.004687552,-0.033333322,-0.11244026,0.02427794,-0.179347238,-0.037859066,0.051188543,-0.014531841,0.026887576,0.033942589,-0.06704439,0.048648627,-0.05124923,0.001583527,0.056195767,-0.059829006,-0.035511323,-0.00150488,-0.018151687,-0.000689163,-0.018963429,0.007352856,0.024999925,-0.064748268,-0.029333365,-0.165624934,-0.019120411,-0.06697958,-0.05050509,-0.03536568,-0.044973542,0.033926632,-0.103986095,-0.004052424,-0.114106074,-0.042071174,-0.070754764,-0.165582257,-0.005417058,-0.016616331,0.022255192,0.06130271,-0.071721328,0.08074535,-0.009397488,0.108471126,-0.108440808,-0.059055126,-0.075916647,-0.064280259,-0.106941917,0.014223079,0.00730821,-0.221140438,-0.066586061,-0.010570821,-0.008304083,-0.018011456,0.0722891,0.095703525,-0.195313121,0.102425898,0.007281312,-0.012258481,0.180873188,-0.011973952,-0.022874785,-0.019463173,-0.011428681,-0.026086868,-0.079361071,-0.045454574,-0.061433465,0.039346678,0.03103255,-0.045998168,-0.085128223,0.087325392,0.042820487,-0.067656737,0.045643209,-0.110576908,0.068027093,0.058215185,0.046938744,-0.044368595,0.012562791,-0.040975597,-0.057906467,0.039771443,0.0049,-0.034477697,0.00472445
-0.036199147,0.004329009,-0.071698125,0.037974754,-0.041310563,-0.063157553,-0.03759388,-0.072441619,-0.058504371,-0.048172809,-0.10800011,-0.063938573,0.005555985,-0.043749918,-0.137777767,-0.039911946,-0.065789515,-0.062068832,-0.050505071,-0.159864013,-0.022830982,-0.082687393,-0.060889993,-0.054429986,-0.053412468,-0.068181692,-0.110576861,-0.030302975,-0.030302962,-0.045537894,-0.064724883,-0.016877627,-0.058219097,-0.045112752,0.032558139,-0.106844755,0.021649635,-0.089812333,-0.044495075,0,0.067704217,-0.014185023,0.025742998,-0.031933973,-0.091279603,-0.062148429,0.033096933,-0.018182035,-0.05919005,-0.013252122,0.00742571,-0.042986294,-0.042366129,-0.010362684,-0.055263184,-0.099322839,-0.020952237,-0.061855618,0.003134919,0.001508125,-0.072969616,0.006288915,-0.022140278,0.059777655,-0.063405654,-0.018387572,0.048257699,-0.026515361,-0.097635761,-0.080128679,-0.137340139,-0.068800356,-0.065694768,-0.059939612,-0.068965628,-0.069565328,-0.142316758,-0.036199173,-0.030038364,-0.079069763,0.042338728,-0.022727656,-0.042553163,-0.070329616,-0.075987795,-0.013812183,-0.029959464,-0.055299479,0.031948927,-0.026845523,0.02097891,-0.063263617,0.023569346,-0.0243905,0.015957576,-0.086735809,-0.00909091,-0.030828523,-0.015463884,-0.031850664,0.0145,-0.045746511,0.005476966
-0.036742179,-0.198360605,-0.011358938,-0.084441418,-0.015892412,0.029585773,0.035891455,-0.018569001,-0.048369405,0.00531319,-0.013002261,0.07988163,0.022260825,-0.026570777,0.023213933,-0.015661766,-0.073724472,-0.049053715,-0.085400549,-0.127925622,-0.07317079,-0.170065954,-0.125417091,-0.026683439,-0.002004654,0.00777541,-0.000678738,0.024982445,-0.016625877,-0.03270883,0.048834405,0.006238176,-0.151677843,-0.021375238,0.003518295,0.018323966,-0.003157549,-0.079788728,-0.096541652,-0.041025652,-0.234837299,0.05048854,-0.03311997,0.089333042,0.08697667,0.021283101,-0.037237234,-0.078774504,-0.101304842,-0.037719635,0.016547553,-0.047535028,-0.145335973,0.063943939,0.093401703,-0.035237785,-0.045515341,-0.096938777,-0.106291402,-0.111869143,-0.049443046,0.057328916,-0.057647951,-0.041620153,-0.074626929,-0.119286938,-0.089703765,-0.229999952,0.042084066,-0.071987428,-0.033692645,-0.151862416,-0.025091959,-0.04330021,-0.089999981,-0.112056725,0.177800805,-0.025179883,-0.032264482,-0.123294404,-0.115326719,-0.262200964,-0.148658973,-0.09631368,0.133764184,-0.014148847,-0.068275759,-0.027512845,-0.064360564,-0.022554102,-0.074871785,0.079140794,0.008102795,-0.052367249,-0.003424604,0.009661418,0.081688946,-0.000617002,-0.008278332,-0.093101183,0.0107,-0.064204711,0.004006363
0.066666492,0.151658796,0.052760251,0.032065271,-0.001454723,0.12849154,0.030075143,-0.014634236,0.036458274,0.078997843,0.04178276,0.008415014,0.085855977,-0.011834394,0.155440476,0.017804265,-0.107652987,0.023715618,0.121912677,0.032154434,0.037377367,-0.057915726,0.04773869,0.021008368,0.047297316,0.001092031,0.161765222,-0.034789779,0.051942679,0.086799395,0.025878957,-0.035545327,0.009259265,-0.006898154,0.057478133,0.065789463,-0.00483096,0.128124995,-0.012407055,0.080200498,-0.027559001,0.03959562,0.063431306,-0.033653697,0.159420138,0.121794716,0.111481454,0.109704493,0.072988906,0.009771995,0.101298539,0.046255572,0.036619789,0.015000178,0.034089577,0.187037622,0.261101735,0.04381596,0.107994235,-0.001466158,0.151898719,0.072372401,0.0053946,0.088825784,0.029670171,0.026845602,0,0.116013374,0.119496938,-0.022389807,-0.004743755,0.020725355,0,0.08606568,0.109215664,0.091928226,0.08791225,-0.026086948,0.030487738,0.058352423,0.030476155,0.149532191,0.119047698,-0.028752579,-0.025806437,0.058152372,0.042345295,0.074073831,-0.014880887,0.02517245,0.032473864,0.037558763,0.128094612,-0.013746662,0.026407032,-0.013308495,0.011695871,0.012171465,0.055003709,0.048543698,0.0035,0.037598699,0.005783285
-0.064590555,-0.375535825,0.107594953,0.130612277,0.119414851,-0.162758616,0.166042671,-0.154091409,0.08316438,0.043103481,-0.19180635,0.101744198,0.105777818,0.053271842,0.044387271,-0.119825724,0.081540597,0.010074232,0.170124457,-0.516483508,0.082679691,-0.044871801,-0.073442645,0.136490251,-0.083045077,0.171091671,0.019565267,-0.068718655,0.059766762,-0.047619091,0.094235008,0.023206757,-0.039634146,-0.002298875,0.058914811,0.042763192,-0.020256977,0.085443266,-0.022187994,-0.094873304,-0.109848419,-0.241018274,0.091304287,-0.020242585,-0.125125108,-0.011583085,0.024529401,-0.001402558,-0.086503123,0.088976363,-0.128151271,0.001089189,0.067464624,-0.062322993,0.049999914,0.040050041,0.133501302,-0.037950732,0.026145092,0.173659936,-0.064845793,0.012871055,-0.02525247,-0.182080934,0.255252508,0.150816481,0.137475792,-0.105576146,-0.038575648,0.090750269,0.122834235,0.050761405,-0.028880817,0.030942352,-0.096354152,0.010476825,0.061462262,0.094959402,0.230769106,0.102310202,0.275278774,0.074349452,-0.038186094,-0.009422058,0.048257334,0.047879546,-0.053624077,-0.062599479,-0.027269967,0.041053954,0,0.050632997,-0.062314557,0.125000108,0.070967763,-0.041214752,0.11213885,0.021496892,-0.274096405,-0.046646189,0.0058,-0.016341276,0.004890457
-0.014353948,-0.089005067,0.035087836,0.028571563,0.047259953,0.068323315,0.102439074,0.064032916,0.007695707,-0.080213858,0.10576931,0.028719352,0.038922945,0.060606126,-0.104347752,0.011556839,-0.005347605,0.04054062,0.260820017,-0.072815566,-0.013452954,-0.122516524,0.099195691,0.035267601,0.04719765,-0.037433216,0.068836247,0.07954555,0.032352864,-0.047729468,0.022801177,0.01063838,-0.016685903,-0.02076127,0.016949255,0,0.047449004,0.00868101,0.067299669,0.025316611,0.031710335,0.016393207,-0.002937294,0.034677907,0.034930813,-0.099837429,-0.064367786,-0.012875262,0.002941127,0.005052364,-0.054687477,-0.015110745,0.009823745,0.176922581,0.078431747,-0.053398066,0.087048874,0.044444422,-0.032051162,0.001319082,-0.075316415,0.135593839,-0.045161331,0.131833012,-0.015564524,0.065604488,0.060076614,0.122137964,0.099749755,0.108108466,0.079498448,-0.004360506,0.020315723,0.078624089,0.066381149,-0.04086537,-0.071730007,0.076612908,0.005280738,-0.047008464,0.031652631,0.127413963,0.101123711,-0.002096435,0.033333134,0.013586948,-0.055703627,0.065656678,0.048657727,0.052238976,0.069691997,0.090913872,-0.011940049,0.130080949,0.072580624,-0.022146294,-0.002673788,0.039292673,0.016768239,0.042398203,0.0179,0.018697298,0.004891247
0.026751543,0.200536419,0.021863231,0.000367269,-0.072118329,0.111510808,-0.07112965,0.113299017,0.018072399,0.034232197,0.021353772,-0.04020831,0.017747222,0.046418287,-0.022753762,-0.002457046,0.065265806,-0.023240401,-0.032366062,0.007072654,-0.02352412,0.011143096,-0.012445246,0.017739309,0.002070503,0.034643942,0.013706617,0.020574724,0.018730364,-0.021813088,-0.011261056,0.009361933,0.149299303,0.02718965,0.033526934,0.042087278,0.065260892,0.085329043,0.039732744,0.010682379,0.013513462,-0.018567622,-0.024902282,0.003832192,-0.058573382,0.040339668,0.011380402,0.149568995,-0.03814588,-0.023680403,-0.015926436,0.055991885,-0.032243709,0.133333148,-0.101954643,0.015892289,-0.018919274,-0.025640994,-0.037281433,0.007658203,-0.038235196,0.173679377,0.012733643,0.088660331,-0.009880326,-0.034955375,0.042376321,0.070058359,0.050168338,0.112345631,0.108314279,0.033566353,0.039018371,-0.033210271,-0.099005891,-0.006600641,0.089005176,-0.027579264,0.002020645,0.038671446,0.044299626,0.044647524,0.01948462,0.102703045,-0.002109742,0.011246435,-0.042483642,0.044142055,-0.038527404,0.077593096,0.061460005,0.03638882,-0.025285492,0.028577546,0.001337265,0.058307938,0.011740362,0.066887459,-0.001851859,0.003154136,0.0016,0.017873203,0.003637985
-0.049232882,0.03653078,-0.06905719,-0.022792031,0.06532998,0.480234209,-0.083521478,-0.239506249,-0.159375112,0.120704101,0.097087376,0.112266096,0.103012619,-0.059276097,0.026928991,-0.162518289,-0.042553152,-0.114483029,0.132075415,0.187683241,0.037528417,0.022135372,0.074543299,-0.08432624,-0.143109221,-0.030120432,0.007407428,-0.101733187,-0.042780767,-0.031615139,-0.03512191,-0.065011838,-0.00224218,-0.05421681,-0.085329236,-0.086895609,-0.040315512,-0.006746929,0.028186293,0.087073218,0.083333327,0.030061525,0.035343154,-0.045226118,0.147301037,-0.025000108,-0.006101716,0.188718986,0.014903166,0.089149557,0.190476155,-0.086009269,-0.02518658,0.04958673,-0.140636778,0.054149079,-0.168141643,0.026037407,0.073743443,0.083156877,-0.005084709,-0.115150822,-0.109533455,-0.030821952,-0.130177422,-0.008589808,0.13294806,0.284058066,-0.100000146,-0.051563346,0.060789383,0.013888922,-0.010937343,-0.045871538,0.028999984,-0.001499044,0.092135527,-0.044549943,-0.042600829,-0.062499982,0.050469508,0.251390524,0.039167669,0.026954232,-0.061740323,-0.079248363,0.019607837,-0.006833669,0.01145203,0.135105135,0.175115222,-0.019753097,-0.051747298,0.054104599,-0.123630635,0.056024505,-0.029279321,-0.039316259,0.050847472,-0.070140276,0.0199,0.041009442,0.003797185
0.066092132,0.071428389,0.0594794,0.143774514,0.095166172,0,0.061068719,0.180000157,0.088983057,-0.003883482,0.110465151,0.040000229,0.059322244,0.0533333,0.149350545,0.0284697,0.201004991,0.287425584,0.16587679,0.089551734,0.0771705,0.051938339,0.039604007,0.093264346,0.173195753,0.073416821,0.012658228,0.066115181,0.051578964,0.014251757,0.041944143,0.042005229,0.033222558,0.035392632,0.042813573,-0.035087718,0.17164181,-0.130434324,0.070368544,0.143236225,0.072639383,0.299998643,0.215685673,0.09776507,0.199357096,-0.010582228,0.025559875,0.043715317,0.078118652,0.257143134,0.075769273,0.022287958,0.07435904,0.152173473,0.001190954,0.019516725,0.050341906,0.109649102,0.170731571,0.041811785,0.116120309,0.057910839,0.055025403,0.018009339,-0.038251222,0.08064395,0.036297467,0,0.080537012,0.105269118,-0.018634897,0.004975128,0.062500039,0.190909076,0.175869632,0.025236657,0.208333667,0.125654483,0.038347781,0.041666623,0.006666675,0.140627666,0.076592655,0.104849241,0.062500148,0.071565348,0.149824563,0.053381859,0.028708233,-0.028503075,0.047380808,0.05381168,0.353516855,0.044403683,0.129213406,0.071969799,0.022471928,0.081941144,0.180270585,0.075757508,0.014,0.067281175,0.00644956
-0.059982196,-0.178571404,-0.049610297,-0.06450163,-0.260895003,-0.036345238,-0.026488691,0.036849147,-0.025671278,-0.122443899,-0.141489174,-0.284398359,0.050181471,-0.276453753,-0.03563595,-0.034027816,-0.014443733,-0.150460302,-0.234353532,-0.128529033,-0.182357933,-0.177234238,-0.086294467,-0.297166301,-0.000597354,-0.090501029,0.006989637,-0.000201742,0.025701988,-0.125906934,-0.059523779,-0.05351084,-0.029099268,-0.002401165,0.02227274,-0.139830763,-0.447569862,-0.086272467,-0.121531417,-0.038449342,-0.156913007,-0.014348848,-0.340769275,0.028339836,-0.05898051,-0.077588571,-0.084215405,-0.073339066,-0.03596047,-0.202093065,-0.07315189,-0.054313938,-0.086225187,0.044500741,-0.053863238,-0.041129977,-0.098501466,-0.04608926,0.021314399,-0.024972431,-0.022915797,0.058283945,-0.022119872,0.099752071,-0.069902047,-0.094349367,0.005033399,-0.080560452,-0.019091944,-0.09464542,-0.216519925,0.012285937,0.045351738,-0.063021404,-0.097624013,-0.079333817,-0.209628889,-0.111284067,0.025339452,-0.061963857,-0.118697221,-0.073940491,-0.215575401,0.064506672,-0.035359195,-0.306263136,-0.108262902,-0.108554774,-0.155639172,-0.063275843,-0.128748109,-0.230630113,-0.147586687,-0.099560145,-0.138556442,-0.026671332,-0.047126014,-0.007097849,0.001630294,-0.269204036,-0.0006,-0.085962385,0.003256856
-0.023648107,0.056699894,-0.023284966,-0.000159603,0.006541909,-0.05682417,-0.045627395,0.111065248,-0.000373132,0.004949208,0.027852993,-0.092582064,-0.026845702,-0.149944639,0.121495317,0.013768842,0.010340169,0.016680531,-0.11591588,0.020358996,-0.049160694,-0.013962679,0.004469769,-0.035113489,-0.021026066,0.047142871,-0.027445445,0.06334751,0.004657967,-0.050338618,0.019201683,0.008255892,-0.041291858,-0.000167378,0.007030949,-0.093540547,-0.145670393,0.002365422,-0.023585137,-0.052369107,-0.012350849,-0.078862114,-0.043006358,0.417843695,-0.011766499,-0.049614038,0.027761978,0.022239186,-0.015352826,-0.043182797,-0.029792725,0.001018149,-0.011755205,-0.070956517,0.053358426,0.008309702,-0.048884051,0.007525212,-0.011406021,0.053742019,-0.014645197,0.1862416,-0.02838304,-0.015323931,-0.01503609,-0.051111601,0.01014607,0.118929684,0.107421118,-0.071282072,0.096064135,-0.061007495,0.032259186,-0.011749718,-0.043350123,-0.007837816,0.035304544,-0.103264525,0.028039403,0.084179008,-0.014507743,0.051007806,-0.005558895,0.054623496,0.030037212,-0.108686332,0.019300162,-0.039987622,0.087673482,-0.041233268,-0.166249801,0.035999281,-0.028104097,-0.022777914,-0.069071905,-0.003252069,-0.013587515,0.05080756,-0.038369033,-0.144401753,0.0023,-0.008628509,0.003301872
0.020508132,0.097606441,0.030153898,0.090947692,0.040017897,0.049126607,0.024704671,0.027520335,0.034342898,0.046902498,-0.032057289,-0.002351961,0.075185122,0.025198681,0.047262792,0.023410138,0.215635841,0.003594037,0.044409791,0.052103489,-0.006039179,0.043320456,0.05811579,0.047192161,0.009056296,0.077902639,0.019030769,0.051784762,0.027374129,-0.027256922,0.011335633,0.003916991,0.065540363,0.078345417,0.097511335,-0.018523677,0.049108338,0.031302142,0.042420826,0.035352279,0.043095728,0.110132715,0.01510301,0.023075487,0.049825613,0.074619686,0.084341163,0.123889178,0.065715269,0.084535151,0.028776942,0.039129737,0.087291601,0.044601856,0.041602502,0.100912256,-0.009070277,0.071698106,0.081317392,0.091401515,0.164591402,0.038202276,0.052313303,-0.006906494,0.05237161,0.046724363,-0.025640959,0.036955346,0.028189051,-0.01464328,0.144141858,0.048270142,0.04106441,0.039804825,0.047505843,0.025263304,0.016628873,0.038573445,0.066259144,0.066882906,0.020587214,0.045379901,0.041139326,0.068451561,0.031105114,0.016618456,0.063629401,-0.026732738,-0.009039148,-0.003593417,0.001856258,0.132182578,-0.017729553,0.001054068,0.042404824,0.020660254,-0.024301367,0.052087483,0.095322653,-0.032181665,0.0098,0.043290691,0.003778799
-0.038705251,0.023107515,-0.067945258,-0.024216192,-0.001812274,-0.044213895,0.047967531,-0.021069921,0.052582272,0.042291912,-0.025333276,0.004189739,0.025363276,-0.008348079,0.035425253,-0.032232974,0.006622559,0.052570133,0.018546413,0.003318092,0.020446991,-0.082865476,-0.018047608,0.022031313,0.040796753,0.079812274,0.089144004,0.026380977,-0.080825581,-0.047906159,0.026408492,-0.051667744,-0.065715545,-0.049234577,-0.073717395,0.053906039,0.028088178,0.038046542,0.058107744,0.029035597,0.102826711,0.039921091,0.013950328,0.031810491,0.005180549,-0.023638115,0.027791623,-0.055339879,0.0272333,0.012153569,-0.006093415,-0.015116753,0.004900917,0.015968074,0.096900085,-0.005753273,0.031014029,-0.015754798,-0.059314195,-0.050145576,0.021738799,0.0629399,-0.033926867,-0.017619093,0.056467364,0.000157502,0.220131958,0.102254274,0.016143888,0.040199754,0.008730534,0.030809376,-0.069472017,-0.018059135,-0.048491805,-0.03837807,0.001371774,-0.043212529,-0.06705435,0.009923335,0.056221218,0.06169025,0.020095253,0.100608709,-0.037026137,0.005388996,-0.029743103,0.06513792,-0.019934754,0.093545872,-0.043933881,0.064615826,-0.002549576,0.078772885,-0.005140164,0.045302448,-0.010522388,0.025096891,0.020134307,0.002544842,0.0131,0.01109581,0.003956907
0.077848048,0.063134414,-0.075334039,0.052067791,0.004204565,-0.143459878,-0.060908047,-0.028819425,-0.006185267,-0.113577445,0.032470731,-0.006050915,0.024603485,-0.013806816,0.090741454,0.04269803,0.00548245,-0.068638226,-0.06207928,-0.001861536,0.082091007,-0.049877542,0.064203726,-0.049521322,0.019086256,0.015516604,0.050563843,0.042378685,-0.007620489,-0.014647538,-0.0681416,-0.065532926,-0.036640569,-0.082352973,-0.028023776,-0.043241079,-0.029799474,0.052140316,-0.018676266,0.050514664,-0.013416959,-0.128801244,-0.028597472,0.089613974,-0.137478167,-0.11601004,-0.039960771,-0.054044168,0.065260146,-0.096425325,0.093272147,0.037242317,0.005367779,0.051682738,-0.017778478,0.103288399,0.045135924,-0.046902343,0.056753822,-0.019323339,0.063589054,0.087819759,-0.048317103,-0.197941293,0.078315951,-0.094011581,-0.033832183,-0.062499994,0.024972841,0.047488331,0.007850368,-0.050051711,-0.086845417,0.011884867,0.020256751,0.013520927,-0.115647496,-0.033054103,-0.060307064,-0.050090351,0.035966661,-0.113695028,-0.013070603,-0.083320316,-0.045569793,-0.02381288,-0.063878734,-0.020486504,0.02735985,-0.053851725,-0.037078216,0.038193744,-0.072694385,-0.154505043,-0.003705668,-0.045066185,-0.060640096,0.023082458,-0.078242886,-0.008931626,0.0037,-0.016790752,0.00367561
